Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3844692	229576920	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576920297																	Invalid	Invalid													EyesNotFound	2031	19387		
3844701	229576929	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576928630																	Invalid	Invalid													EyesNotFound	2031	19387		
3844709	229576937	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576936963																	Invalid	Invalid													EyesNotFound	2031	19387		
3844717	229576945	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576945296																	Invalid	Invalid													EyesNotFound	2031	19387		
3844726	229576954	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576953629																	Invalid	Invalid													EyesNotFound	2031	19387		
3844731	229576959	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576959307																	Invalid	Invalid													EyesNotFound	2031	19387		
3844739	229576967	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576966962																	Invalid	Invalid													EyesNotFound	2031	19387		
3844747	229576975	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576974919																	Invalid	Invalid													EyesNotFound	2031	19387		
3844755	229576983	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576982965																	Invalid	Invalid													EyesNotFound	2031	19387		
3844763	229576991	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576991298																	Invalid	Invalid													EyesNotFound	2031	19387		
3844772	229577000	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229576999631																	Invalid	Invalid													EyesNotFound	2031	19387		
3844780	229577008	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577007964																	Invalid	Invalid													EyesNotFound	2031	19387		
3844788	229577016	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577016297																	Invalid	Invalid													EyesNotFound	2031	19387		
3844797	229577025	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577024630																	Invalid	Invalid													EyesNotFound	2031	19387		
3844805	229577033	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577032963																	Invalid	Invalid													EyesNotFound	2031	19387		
3844813	229577041	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577041296																	Invalid	Invalid													EyesNotFound	2031	19387		
3844822	229577050	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577049629																	Invalid	Invalid													EyesNotFound	2031	19387		
3844827	229577055	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577055298																	Invalid	Invalid													EyesNotFound	2031	19387		
3844835	229577063	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577062935																	Invalid	Invalid													EyesNotFound	2031	19387		
3844843	229577071	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577070850																	Invalid	Invalid													EyesNotFound	2031	19387		
3844851	229577079	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577078905																	Invalid	Invalid													EyesNotFound	2031	19387		
3844859	229577087	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577087238																	Invalid	Invalid													EyesNotFound	2031	19387		
3844868	229577096	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577095571																	Invalid	Invalid													EyesNotFound	2031	19387		
3844876	229577104	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577103904																	Invalid	Invalid													EyesNotFound	2031	19387		
3844884	229577112	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577112237																	Invalid	Invalid													EyesNotFound	2031	19387		
3844892	229577121	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577120570																	Invalid	Invalid													EyesNotFound	2031	19387		
3844901	229577129	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577128903																	Invalid	Invalid													EyesNotFound	2031	19387		
3844909	229577137	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577137236																	Invalid	Invalid													EyesNotFound	2031	19387		
3844917	229577146	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577145569																	Invalid	Invalid													EyesNotFound	2031	19387		
3844923	229577151	Eye Tracker	Project77-70	2021/3/19	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229577151337																	Invalid	Invalid													EyesNotFound	2031	19387		
